Serial No.,College Name,Info
592,Anand International College of Engineering,"No, i haven't opt for hostel i live in PG where my monthly rent is 8000 and food charges are included in that. And i got full facilities over there. In hostel faculties also live and for every hostel building there is a teacher warden, both official and unofficial."
592,Anand International College of Engineering,"No, i was a local resident, so in first 2 years i opted for local transport and later opted for personal one. I have my parental house here in jaipur so used to up down from here only ; yes but hostel was very costly so i opted for 3 hrs of travel time over the hostel."
593,M H Saboo Siddik College of Engineering - [MHSSCOE],There is no college hostel there is a hostel near to college those are private hostel one of them is sobani hostel near CST railway station. It also has a maze. It will cost you around 1 lakh per year. They do not provide lunch only breakfast and dinner from Monday to Saturday and no dinner on Sunday lunch is there on Sunday.
593,M H Saboo Siddik College of Engineering - [MHSSCOE],"Yes i was residing in th the hostel. The rooms were quite up to the mark. They provided sharing rooms to students, and it was a complete students only hostel with no PGs. The payment was around 40k for a year. The food quality was okay. They did provide some good facilities to the students."
593,M H Saboo Siddik College of Engineering - [MHSSCOE],"I wasn't staying in the hostel. Few friends stayed, it was good, quite costly around 50k a year. Food was okay."
593,M H Saboo Siddik College of Engineering - [MHSSCOE],"No i wasn't residing in the hostel, as my house was near. But from friends came to know that tht hotel service was good. Sharing rooms were provided, and it was only for the college students. Cost was also affordable around 40k per year. The food quality was a bit okay, not much good."
593,M H Saboo Siddik College of Engineering - [MHSSCOE],"I was residing in a hostel. The wastel was good. Mostly there were shared rooms. No PGs, only college students. The payment was around 50k for a year inclusive of all. The quality of food was above average. But it was fun staying at hostels"
594,Aurangabad College of Engineering - [ACE],Campus Life:There are multiple fests done in this college . One of the biggest fest is done in winters in college . The library of this college is best and overall all imp books are available in this library .The facilities provide to students are best and sports are played well in this college overall sports quota is very good . There are multiple of social clubs present in the college and multiple groups get formed for competitions and impact of this environment is very good pn every student's .
594,Aurangabad College of Engineering - [ACE],"Campus Life:The college is good in its extracurricular activities. They have various sports activities like football, basketball and so on. They also organize cultural functions like fest and fates in which many other institutions take part and students get abundant exposure."
594,Aurangabad College of Engineering - [ACE],"Campus Life:For my course, the ratio of boys to girls is quite dis balanced as it is in many other colleges in the mechanical engineering and it is more of a all boys field but otherwise the college has everything just fine."
594,Aurangabad College of Engineering - [ACE],"Campus Life:Extracurricular activities were the only thing we hoped for at the end of the long, tiring day. We had a huge ground where we would play sports with our friends and other classmates. It was one of my best college memories."
594,Aurangabad College of Engineering - [ACE],"Campus Life:To cater the needs of students physical development, various activities at regular intervals were arranged. Students enjoyed the sports and athletics during the Annual Sports meet. I participated in most of this. They also give awards."
595,Drs. Kiran and Pallavi Patel Global University,The hostel facility is very good. Each room has 3 beds and 3 study tables and chairs provided by the hostel. The meal is also the good menu is decided according to our opinion. Hostel fees are 100000 per year. Laundry service is also provided by the hostel
595,Drs. Kiran and Pallavi Patel Global University,There is a seperate girls and a boys hostel with a 3 sharing per room basis. There are about 150 student capacity of the girls hostel and about 500 students in the boys hostel. It has an attached bathroom and a balcony. Both ac and non ac rooms are available. 0The rooms are kept extremly clean by the household helps provided. Students need not to worry about the cleanliness and also security guard is always present with cameras all over the place. Further the warden is always there to look after the needs if the students. The mess is attached with fully centralised ac.
595,Drs. Kiran and Pallavi Patel Global University,"Yes, out of four years of my graduation i stayed at the hostel for 2 years and that experience was fabulous. As compared to the fees the accomodations is very good. I personally give the hostel an score of 9/10."
595,Drs. Kiran and Pallavi Patel Global University,"The college provides top notch hostel facility for both boys and girls, separately. They have AC and NON AC fully furnished 2 and 3 seater rooms, that includes attached washroom, common dining hall and audiovisual room for entertainment purpose."
595,Drs. Kiran and Pallavi Patel Global University,Yes i was in Hostel for 2 years. The hostel is in the same college campus. There are different hostels for boys and girls. The infrastructure is very good. The rate are okay and it would be better if it was less. Facilities are very good
596,Cambridge Institute of Technology - [CIT],"I was a hosteller and I enjoyed a lot living there for 4 years. The hostels are very good and well equipped with the facilities a student needs. There is also a mesh facility and the foods there are very yummy. For getting a hostel in college you have to contact our warden, sir, after getting registered in the admin office. The rooms are very good with good electricity availability for 24 hours."
596,Cambridge Institute of Technology - [CIT],The cit provide us with hostels but the hostel was not good it actually so expensive and not good as expected. And d hostel fees is 28000 per semester and hostel meal is poor in quality and hostel registration is done during the semester registration.
596,Cambridge Institute of Technology - [CIT],"The Hostel was good, but I prefer for rented room and the hostel meal quality is average so if you are staying anywhere you will cook yourself it was so much better than a hostel meal. Under 2km from college, you will get PG Or any rent room."
596,Cambridge Institute of Technology - [CIT],Campus Life:There is an annual fest in the month of November named GENESIS There are lot of books related to the course and for competitive exams in library Faculties are well educated and they taught us in smart classes There are many sports grounds and courts in the campus There is a DIAS club
596,Cambridge Institute of Technology - [CIT],Campus Life:Annual and technical festivals are held in the month of April and the fest's name is Genisis. The range and accessibility of books and journals in the library are enough and in a very large Amount. Digital classrooms and labs were available. Sports were also provided.
597,Coimbatore Institute of Engineering and Technology - [CIET],"Our college hostel offers comfortable and secure accommodations, with fully furnished rooms, and amenities like gym, guest room, recreation room,and mess serving good meals. Here 2 sharing and 4 sharing rooms are available. Study time are strictly maintained."
597,Coimbatore Institute of Engineering and Technology - [CIET],The hostel here is a 4 sharing or 2 sharing rooms. The food that is provided is good. There are study hours around 9 to 10.30 pm. Staffs here help with needs. The students are raken to hospital anytime in case of emergency where the management has provided ambulance.
597,Coimbatore Institute of Engineering and Technology - [CIET],Hostel fees for this college are 60000 per year for every student. They provide both veg and non-veg for the students. They provide chicken and egg for each person per week (non-veg) and for veg students they provide mushroom and banana for each person per week. My hostel is located in Narasipuram in Coimbatore.
597,Coimbatore Institute of Engineering and Technology - [CIET],"Hostel room has good ventilation, a study table, a quality cot to sleep and wardrobe for each students to keep their belongings. Meal quality is very decent and menu has 2 days of Non-veg and 5 days of Veg. Hostel is very much affordable for students. Registration for hostel happens as part of student admission itself."
597,Coimbatore Institute of Engineering and Technology - [CIET],"4 students share 1 room. Each student has a separate cupboard bed, chair, and table. Bathroom and toilet cleaning daily. Food will be very tasty. We will get Tiffen items, snacks, tea, coffee, veg, and nonveg. Health and hygiene. Easily register for hostel once we got admission. Low hostel fee compared to other colleges. We can take a room near the college with 2km. No pG available."
598,College of Engineering Thalassery,"My College doesn't provide hostel facility for boys but College has a women's hostel which is very much feasible and infrastructure wise too it is good , as it was build just I'm the year 2015 or around ."
598,College of Engineering Thalassery,"Campus Life:Dance club ,alumini association ,union club sports are cricket football chess tennis are there and extra curricular activities are techfest industrial visit and there are so many other programmes in college"
598,College of Engineering Thalassery,"Campus Life:Technical festivals , arts , sports , and all kind of celebrations are well held in this college . Without interrupting or disturbing lecture hours all kinds of celebrions are done . If we miss more classes due to arts or others , lecturers make sure they make up the missed classes . Library provide vast varieties of books that can access for free Sports are well held . Both boys and girls are participating in all kinds of sports . There are many student-run clubs , groups , startup's in this college ."
598,College of Engineering Thalassery,"Campus Life:There were all type culturals and sports annually. There were Arts day ,sports day,Annual day,etc proggrams were beautiful.Any one can perform on those fests.There were Tech fests also there.The campus life is unforgettable memory."
598,College of Engineering Thalassery,"The room contain a bed, shelf and study table with a chair If anyone wants they can easily access the hostel I don't rent any room The hostel have one warden Overall hostel facility is good"
599,D. Y. Patil College of Engineering,If you take PG it is very comfortable and all facilities are provided like WiFi hot water 24/7 access to enter and exit Food in Pune is very high class do you get large no. Of hotels and mess for food Hostel PG Rooms all are available in 1km.area of college don't worry about it
599,D. Y. Patil College of Engineering,"The hostel i live in is the private one which doesnt comes under college facility.Here i pay the rent of 72000 yearly. Meal here in this area is pretty good.Registration for the hostel is very simple,you just need to visit there."
599,D. Y. Patil College of Engineering,"The college hostel is good there are rooms according to your convince. There are 2 shearing and 3 Shearing rooms available. Mess is also good. In the college area, many pg are also available. You also can stay there. In the meal of college mess at morning, they provide you breakfast tea and coffee in afternoon lunch and in night dinner."
599,D. Y. Patil College of Engineering,"yes hostel infrastructure is too good like food facilities and 24/7 hot water, light and full safety for girls and hostel has also garden and play ground, gym, TV room and indoor games availabity and thorugh out the year we celebrate festival in hostel like ganpati, navratri, koja giri, new year, dahi handi festival, deshra, holi, so student will not feel bad in hostel it is like you are live in at your home and enjoy every festival. and hostel is just infront of college and you can go anywhere between 6 AM to 8pm."
599,D. Y. Patil College of Engineering,The hostel facilities are really good with proper fooding and all other amenities. There are also a lot of PGs and rooms available which costs around 60k without food. U can adjust your amenities there and the food costs around 40k outside with variety of choices and you will not get bored. I'm myself one of those who lives in PG
600,Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH],"2-3 students could very well stay in each room of the college hostel. The food was fairly good. If you want to take a hostel, you have to fill a separate form at the time of admission. And if a student does not want to take a hostel, he can easily get a pg, because there is no shortage of pug in dum dum."
600,Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH],"Hostel rooms are okay-ish, need to be upgraded with air-conditioning on summer days. The facilities provided are a bit dated and needs a lot of work to be done or just replace it with a new and improved one to provide a better standard of living. The hostel is out of the college campus which needs to be brought inside. Food is very vague same as the case with the rest of the colleges' hostels. The food for day scholars which can be bought aren't up to mark either. Small rooms in hostels accomodating 3 people which should be 2, 3rd yr and final yr students should be given separate rooms to study for campusing and job interviews. At least provide washrooms for each room. Overall needs a lot of work to be done in the hostel department as well the college campus, college classrooms."
600,Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH],"Our college's hostel is better. Their students could stay secured and safe. The hostel's environment is also good, there has good qualities room where attach washroom, and their water and electricity supplied on 24 hours, hostel security guards are always there in 24 hours, they are very good people, they are always given safety for us. Everything is good at the hostel."
600,Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH],They provide meals for 4 times a day. Breakfast lunch dinner and snacks in the evening. Hostel rooms are comfortable.
600,Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH],"If I have opted for hostel, then I've to pay Rs - 5,000/- more at every month with the semester fees. Hostels are not bad. Infrastructure and the facilities are very good of the hostel. They gave students two breakfast, meal, dinner in a day."
601,East Point Group of Institutions - [EPGI],Hostel has so many good things like we have wifi 1gb per second. Water purifier on every floor. We have security on every floor and camera on every floor.fees pf hostel is 120000 for premium it has best south and North Indian food. Room is very comfy for students and no disturbances.
601,East Point Group of Institutions - [EPGI],"1. I didn't liked the hostel room according to the fee it was not worthy. 2. They will provide only sambar, idli etc basically the south indian food. 3. You will get a hostel room easily. 4. There are so many pgs and flats available near the college."
601,East Point Group of Institutions - [EPGI],"*The hostel is neat and clean *in the room they provide cap boards and study tables *Meals are good weekly they provide 2 days chiken biriyani *The hostel rules are very strict *In the hostel they provide cold,hot,normal water."
601,East Point Group of Institutions - [EPGI],"room is well-lit and ventilated. water facility is taken care of 24/7, and CCTV surveillance makes it safe. mess food provided is quite good, taking into consideration the food practices of students from various parts of India. the hostel has a separate admission block and office where all hostel and mess related queries are solved."
601,East Point Group of Institutions - [EPGI],I rate 3.5. It's a sharing room I guess it's placed with good bed comforts and cupboards. As I have not stayed in hostel have no much idea about the hostel. Food is provided all three times a day with good taste.
602,GITA Autonomous College - [GITA College],Hostel life is a little bit hectic . The hostel rooms are quite good and clean but the hostel food is not that good. people here don't like thefood and often people here order food from outside. 65000 is the hostel fees and the food is not worth it.
602,GITA Autonomous College - [GITA College],"GITA also provide hostels. There are 7 girls hostel and 17 boys hostel was present. Hostel meal was good and the menu changes every 2 months. There are 4,2,1 sitters rooms are available. Outside college there are pg and rented house are available with a reasonable price"
602,GITA Autonomous College - [GITA College],"In GITA college there are 7 girls hostel and 17 boys hostel are present.. There are 4 sitter, 2 sitter, and 1sitter rooms are also available... The meal was good and in every 2 months the menu was changed.. In GITA college they give 3 times food In outside hostel PG and other rented house are also present with a reasonable price"
602,GITA Autonomous College - [GITA College],The hostel is 2 or 4 accomodating. They are generally good and affordable. They are very well equipped and food is also decent. The food is notbad. Menu keeps changing and very affordable. Only 65000 per year
602,GITA Autonomous College - [GITA College],"*Hostel in 1st year is good , always keep maintain. A warden is available to first year .He keep guide the new students what to do . *After 1st year u get another hostel. * Overall hostel facility is good. * Yes there are many rented rooms are available Near by."
603,Global Institute of Technology - [GIT],"Ac rooms are available for one seater ,two seater and three seater all are furnished and attached bathrooms 4 times oer day meal is provided by mess. We other faculty for form fill for hostal registration. 95000 is my fees because i share my room in 3"
603,Global Institute of Technology - [GIT],hostel provieds us a well maintained and managable room which is enough for 3 students to live together. warden is very good and take care of every single student as their own child. meals which are provided by hostel to students is pretty good and tasty. we can register for hostel at the time of admission in college.
603,Global Institute of Technology - [GIT],"There are brilliant hostel facilities and there are 7 hostels 3 of girls and 4 of boys. In which the rooms are provided as per the beds, like 3 seater, 2 seater, and 1 seater and all the rooms are provided with ducting facilites and the mess are there which provide good food facility and the fees of the hostel vary according to the how much seater room we opt. for the hostel is provided with swimming pool and full time playground access. And each hotel has it own warden which keep the students update and keep a check on them."
603,Global Institute of Technology - [GIT],"we have been provided a good amenities .in our hostel we got good food every sports kit and 2-3 playgrounds. Also, there was ac in my room and an attached bathroom. The meal quality was also average not that much good"
603,Global Institute of Technology - [GIT],"Hostel facility is quite approvable as a matter of fact. 4 different meals are provided including breakfast, lunch, evening snacks and dinner. Also, the menu differs each day. The rooms of the hostel are quite spacious and furnished."
604,Godavari Global University - [GGU],"Hostel facility is not good and the food also we are adjusting in this hostel there no no proper food to us but we are paying 1 lakh per year .registration process for hostel and affordability is good ,we want to go rented room by the next year ."
604,Godavari Global University - [GGU],"The hostel facility is very good, we will have Wi-Fi & will have two types of hostels International hostel & normal hostel fee for an international hostel is 100000 per year & normal hostel is 70000, the food provided in the hostel is average or below average & menu contains chicken two times a week & provides snacks every day & eggs twice a week."
604,Godavari Global University - [GGU],My college hostel is very good at food and accommodation and is very high in giving all the required infrastructures to us we eat and than play in the ground provided by the hostel and they make us to study at the study hours and we do have snacks at every time interval. The quality of the meal is too good and healthy. The hostel charges 45000 thousand and is same for every category. The collage Hostel is at our college premises in Rajahmundry
604,Godavari Global University - [GGU],"The Hostel Facility was So what not good, but the fees for the hostel was high. Amd the facilities also low. Average per room 4.members are there,and one iron bed was providing. Some time water problems was coming , no place to wash clothes. Meal quality was good, amd menu was also good. Providing good meals in college hostel. The registration process for hostel ,to write basic details about that person and provide passport size photos and pay some money to give the room. The Hostel fee was 65000. It was some what high for the hostel. Local rentwd rooms was so good. And provding rooms for low cost."
604,Godavari Global University - [GGU],The college will also provide the hostel facilities with good atmosphere and the room have 4 members with beds. The meal was extremely good and everyone likes that. The registration for hostel also be done in college itself.
605,Guru Nanak Dev Engineering College - [GNDEC],"Give details of facilities provided in the room Review of meal quality & menu Facilities provided like fan , there is different sides for Bihar students and for all other students Block a for Bihar and block b for other Registration Process for Hostel & Affordability Yes 7k security fees refundable but per semester you have to give 7k servent charge Mention the locality if you rented a room or PG"
605,Guru Nanak Dev Engineering College - [GNDEC],"Hostel facilities are also good. They provide everything that a student needs in his/her room like bed tables, chairs, cupboards, and also a free WIFI connection. 3 4 caretakers are always available. Mess food quality is good."
605,Guru Nanak Dev Engineering College - [GNDEC],"Hostel facilities are very good in hostel , In first year we are 3 in one big room and in 2nd year we were 2 in one room and in 3rd and 4th year we live single. Mess food quality is average. Hostel are so much affordable and you can simply register online on our college website. Mess menu contains variety across the whole week."
605,Guru Nanak Dev Engineering College - [GNDEC],"There are 4 hostels in total, the 1st one is for 1st year, it is good, have separate washrooms and toilet. The 2nd one is for the 2nd year, it is less good than the 1st one. The 3rd one is for both 3rd and 4th years, it is like quarters, not good. 4th one is for girls, I don't know about that."
605,Guru Nanak Dev Engineering College - [GNDEC],"The hostel facilities are above average with a caretaker being for constant guidance. The basic necessities are provided. The mess food is quite good in taste with reasonable price. The menu is set by a committee formed by the students called the mess committee who work under the mentorship of a mess manager. The registration for the college is done once you are done with the admission process and the final payments are made only in cash at the college itself. The fee for the hostel is very affordable with the mess being a corporate one and the price being nothing more than 3300 per month for a three-time meal that includes 2 paranthas or 4 bread in the morning with tea/milk/coffee, and rice chapatti and dal in lunch and a vegetable with dal roti and dessert in the dinner. The extra expenses are 7000 rupees servant fee that is paid every semester. Although I didn't opt for a PG there are a bunch of them right in front of the college, so there are all the basic facilities provided."
606,IFET College of Engineering - [IFET],"Hostel facility is very good I will stay there for 3 years. In one room 3 members and hostel warden is very good manner person. The meals quality is my review is ""It's ok"" some times they make good food some times they made any mistakes. It's very simple for registration process"
606,IFET College of Engineering - [IFET],2 students per room are allowed. Hostel food and snacks will be worth. We will feel like a home away from home. Sports courts for girls are available within the hostel campus. Separate internet room is provided.
606,IFET College of Engineering - [IFET],The hostel facility was good but the food was ok and food rating was 6 out of 10.Registration process was very easy and the college has own hostel so it is budget friendly.The location of hostel is located near the college.
606,IFET College of Engineering - [IFET],My College is good in academics. But the food served in a hostel is bad(quality and taste). And fees consumed for the food are not workable. Rental rooms are good for the College location. The water facility is available 24/7. And got water will be served if needed.
606,IFET College of Engineering - [IFET],"The hostel, mess facility, canteen and stationary are available inside the campus itself which helps to minimize the time to travel frequent for basic needs. The hostel facility is available for a member in total of 1000-1500 students to accommodate. The"
607,KMCT College of Engineering,No data found
608,KPR Institute of Engineering & Technology - [KPRIET],No data found
609,Kathir College of Engineering,No data found
610,Lakireddy Bali Reddy College of Engineering - [LBRCE],No data found
611,MEA Engineering College- [MEAEC],No data found
612,M. Kumarasamy College of Engineering - [MKCE],No data found
613,Mahaveer Institute of Science and Technology- [MIST],No data found
614,Mailam Engineering College,No data found
615,Manakula Vinayagar Institute of Technology - [MVIT],No data found
616,Marthandam College of Engineering and Technology - [MACET],No data found
617,PA College of Engineering - [PACE],No data found
618,Rajagiri School of Engineering & Technology - [RSET],No data found
619,Sahrdaya College of Engineering - [SCE] Kodakara,No data found
620,Sanjivani College of Engineering,No data found
621,Saroj Mohan Institute of Technology - [SMIT],No data found
622,Seemanta Engineering College,No data found
623,Sengunthar Engineering College,No data found
624,Shivani Engineering College - [SEC],No data found
625,Sri Venkateshwara College of Engineering - [SVCE],No data found
626,Swami Vivekananda Institute of Technology - [SVIT],No data found
627,TKR College of Engineering and Technology - [TKRCET],No data found
628,Trinity College of Engineering,No data found
629,APS College of Engineering - [APS],No data found
630,College of Engineering - [COER],No data found
631,Park College of Engineering and Technology - [PCET],No data found
632,"University Institute of Information Technology, Himachal Pradesh University - [UIIT]",No data found
633,GD Goenka University - [GDGU],No data found
634,NIILM University,No data found
635,IEC University Baddi - [ICEU],No data found
636,ITM (SLS) Baroda University,No data found
637,ISL Engineering College - [ISLEC],No data found
638,Trident Academy of Technology,No data found
639,Maulana Azad University,No data found
640,Himalayan University - [HU],No data found
641,People's University,No data found
642,Amrita School of Engineering - [ASE],No data found
643,Ganga Group of Institutions - [GGI],No data found
644,RajaRajeswari College of Engineering - [RRCE],No data found
645,Sri Manakula Vinayagar Engineering College - [SVMEC],No data found
646,International Institute of Technology and Management - [IITM],No data found
647,Shobhit University,No data found
648,Maharishi University of Information Technology - [MUIT],No data found
649,Vidya Knowledge Park - [VKP],No data found
650,Jaypee University Anoopshahr,No data found
651,St.Joseph University,No data found
652,Rishihood University,No data found
653,Sarala Birla University - [SBU],No data found
654,Radha Govind University - [RGU],No data found
655,Kavikulguru Institute of Technology and Science - [KITS],No data found
656,Stanley College of Engineering and Technology for Women - [SCETW],No data found
657,Aditya Institute of Technology and Management -[AITAM] Tekkali,No data found
658,Anand Engineering College - [AEC],No data found
659,Andhra Loyola Institute of Engineering - [ALIET],No data found
660,Baba Banda Singh Bahadur Engineering College - [BBSBEC],No data found
661,Bangalore College of Engineering and Technology-[BCET],No data found
662,Bankura Unnayani Institute of Engineering - [BUIE],No data found
663,Chadalawada Ramanamma Engineering College - [CREC],No data found
664,Chettinad College of Engineering and Technology - [CCET],No data found
665,"College of Engineering And Management, Kolaghat",No data found
666,DAV Institute of Engineering and Technology - [DAVIET],No data found
667,Dhanalakshmi Srinivasan Engineering College - [DSEC],No data found
668,Ellenki College of Engineering and Technology - [ECET],No data found
669,GKM College of Engineering and Technology - [GKMCET],No data found
670,G L Bajaj Institute of Technology and Management,No data found
671,Karpagam Institute of Technology,No data found
672,Kongunadu College of Engineering and Technology - [KNCET],No data found
673,MBM Engineering College - [MBM],No data found
674,Mookambigai College of Engineering,No data found
675,Ponjesly College of Engineering - [PCE],No data found
676,Rajadhani Institute of Engineering and Technology - [RIET] Attinga,No data found
677,Ramachandra College of Engineering - [RCE],No data found
678,Roorkee Institute of Technology - [RIT],No data found
679,SCMS School of Engineering and Technology [SSET],No data found
680,SIES Graduate School of Technology - [SIES-GST],No data found
681,SKN Sinhgad Institute of Technology and Science -[SKNSITS] Lonavala,No data found
682,Sapthagiri NPS University,No data found
683,Saroj Institute of Technology and Management - [SITM],No data found
684,Sasurie College of Engineering - [SCE],No data found
685,Selvam College of Technology - [SCT],No data found
686,Shivalik College of Engineering - [SCE],No data found
687,Silver Oak College of Engineering and Technology - [SOCET],No data found
688,Sinhgad College of Engineering - [SCOE] Vadgaon Ambegaon,No data found
689,Sree Buddha College of Engineering Pattoor - [SBCE],No data found
690,Sree Narayana Gurukulam College of Engineering - [SNGCE],No data found
691,Sree Sastha Institute of Engineering and Technology,No data found
692,Sri Siddhartha Institute of Technology - [SSIT],No data found
693,Tamilnadu College of Engineering - [TNCE],No data found
694,Thangavelu Engineering College,No data found
695,Hyderabad Institute of Technology and Management - [HITAM],No data found
696,Vemu Institute of Technology - [VEMU],No data found
697,Kalaignar karunanidhi Institute of Technology - [KIT],No data found
698,Patel College of Science and Technology - [PCST],No data found
699,Career Point University - [CPU],No data found
700,Sri Sai University - [SSU],No data found
701,Sri Guru Granth Sahib World University - [SGGSWU],No data found
702,Sir Padampat Singhania University - [SPSU],No data found
703,Vinayaka Missions University - [VMU],No data found
704,Jyothy Institute of Technology - [JIT],No data found
705,College of Engineering Perumon,No data found
706,Sreyas Institute of Engineering and Technology - [SIET],No data found
707,Delhi Institute of Tool Engineering - [DITE],No data found
708,K. C. College of Engineering And Management Studies And Research,No data found
709,Vi Institute of Technology - [VIIT],No data found
710,Birla Institute of Technology Extension Centre - [BIT],No data found
711,A. P. Shah Institute of Technology - [APSIT],No data found
712,Vidyavardhini's College of Engineering and Technology - [VCET],No data found
713,Vimal Jyothi Engineering College - [VJEC],No data found
714,K. Ramakrishnan College of Engineering -[KRCE],No data found
715,Ganga Technical Campus - [GTC],No data found
716,Pratap University - [PU],No data found
717,Girijananda Chowdhury Institute of Management & Technology - [GIMT],No data found
718,"GIET Engineering College, Rajahmundhry",No data found
719,"GIET College of Engineering, Rajahmundhry",No data found
720,Babu Banarasi Das Northern India Institute of Technology - [BBDNIIT],No data found
721,Narsimha Reddy Engineering College - [NRCM],No data found
722,KGISL Institute of Technology - [KITE],No data found
723,Jai Parkash Mukand Lal Innovative Engineering & Technology Institute - [JMIETI],No data found
724,SAL College of Engineering - [SCE],No data found
725,OP Jindal University - [OPJU],No data found
726,Rajkiya Engineering College - [REC],No data found
727,Gopal Narayan Singh University - [GNSU],No data found
728,Shyam University,No data found
729,KIPM College of Engineering and Technology - [KIPM],No data found
730,Chalapathi Institute of Engineering and Technology - [CIET],No data found
731,KKR & KSR Institute of Technology and Sciences - [KITS],No data found
732,Kallam Haranadhareddy Institute of Technology - [KHIT],No data found
733,Vikrant University,No data found
734,JIS University,No data found
735,Renaissance University - [RU],No data found
736,OmDayal Group of Institutions,No data found
737,A.V.C College of Engineering - [AVCCE],No data found
738,AWH Engineering College,No data found
739,Aarupadai Veedu Institute of Technology - [AVIT],No data found
740,Abacus Institute of Engineering and Management,No data found
741,Akshaya College of Engineering and Technology-[ACET],No data found
742,Al Ameen Engineering College,No data found
743,Rajadhani Institute of Science and Technology - [RIST],No data found
744,Amrutvahini College of Engineering - [AVCOE],No data found
745,Arasu Engineering College - [AEC],No data found
746,Arya College of Engineering and IT - [ACEIT],No data found
747,Bapuji Institute of Engineering and Technology - [BIET],No data found
748,Cape Institute of Technology - [CAPE],No data found
749,Dhanalakshmi College of Engineering - [DCE],No data found
750,Dhirajlal Gandhi College of Technology,No data found
751,Dronacharya College of Engineering - [DCE],No data found
752,EGS Pillay Engineering College,No data found
753,Einstein College of Engineering,No data found
754,Eswar College of Engineering,No data found
755,G Narayanamma Institute of Technology and Science - [GNITS],No data found
756,Ghousia College of Engineering - [GCE],No data found
757,Global Institute of Engineering and Technology - [GIT],No data found
758,Gopalan College of Engineering and Management - [GCEM],No data found
759,Green Hills Engineering College,No data found
760,Hasmukh Goswami College of Engineering - [HGCE],No data found
761,Hindusthan Institute of Technology - [HITECH],No data found
762,Institute of Engineering and Technology - [IETR],No data found
763,KG Reddy College of Engineering and Technology - [KGRCET],No data found
764,KLN College of Information Technology - [KLNCIT],No data found
765,KNS Institute of Technology - [KNSIT],No data found
766,KCC Institute of Technology and Management - [KCCITM],No data found
767,Lakhmi Chand Institute of Technology - [LCIT],No data found
768,Lendi Institute of Engineering and Technology,No data found
769,M.A.M College of Engineering - [MAMCE],No data found
770,Marri Laxman Reddy Institute of Technology & Management - [MLRITM],No data found
771,Maharaja Institute of Technology - [MIT],No data found
772,Maharana Pratap Engineering College - [MPEC],No data found
773,Malla Reddy College of Engineering and Technology- [MRCET],No data found
774,Malla Reddy Institute of Technology - [MRIT],No data found
775,Mallabhum Institute of Technology - [MIT],No data found
776,Malwa Institute of Science and Technology - [MIST],No data found
777,Mewat Engineering College - [MECW],No data found
778,Nagpur Institute of Technology - [NIT],No data found
779,P.B. College of Engineering - [PBCE],No data found
780,Progressive Education Society's Modern College of Engineering - [MCOE],No data found
781,Raghu Institute of Technology - [RIT],No data found
782,Rajiv Gandhi College of Engineering and Technology,No data found
783,Reva Institute of Technology and Management - [RITM],No data found
784,SKP Engineering College,No data found
785,"Scient Institute of Technology, Ibrahimpatnam",No data found
786,Shree Swami Atmanand Saraswati Institute of Technology - [SSASIT],No data found
787,St Xaviers Catholic College of Engineering - [SXCCE],No data found
788,Surya Engineering College,No data found
789,T John Institute of Technology - [TJIT],No data found
790,Technocrats Institute of Technology - [TIT],No data found
791,Teegala Krishna Reddy Engineering College,No data found
792,Toc H Institute of Science and Technology - [TIST],No data found
793,Walchand Institute of Technology - [WIT],No data found
794,Truba College of Science and Technology - [TCST],No data found
795,Jain College of Engineering - [JCE],No data found
796,M.A.M. College of Engineering and Technology - [MAMCET],No data found
797,Velammal College of Engineering and Technology - [VCET],No data found
798,Vignan Institute of Technology And Management,No data found
799,Mangalmay Institute of Engineering and Technology - [MIET],No data found
800,Jansons Institute of Technology - [JIT],No data found
801,United Institute of Technology - [UIT],No data found
802,Vidya Academy of Science and Technology - [VAST],No data found
803,Viswajyothi College of Engineering and Technology - [VJCET],No data found
804,ICFAI Foundation for Higher Education - [IFHE],No data found
805,ICFAI University,No data found
806,AP Goyal Shimla University,No data found
807,Mohammad Ali Jauhar University,No data found
808,PCTE Group of Institutes,No data found
809,Dayananda Sagar Institutions - [DSI],No data found
810,Bangalore Technological Institute - [BTI],No data found
811,A. C. Patil College of Engineering - [ACPCE],No data found
812,Vasantdada Patil Pratishtan's College of Engineering & Visual Arts,No data found
813,PPG Institute of Technology - [PPGIT],No data found
814,Vadodara Institute of Engineering,No data found
815,JD College of Engineering and Management,No data found
816,Shree L. R. Tiwari College of Engineering - [SLRTCE],No data found
817,Apex Professional University - [APU],No data found
818,Haridwar University,No data found
819,Providence College of Engineering,No data found
820,Dr. NGP Institute of Technology,No data found
821,Gwalior Engineering College - [GEC],No data found
822,United Group of Institutions - [UGI],No data found
823,Sarvepalli Radhakrishnan University - [SRK],No data found
824,Ajeenkya DY Patil University - [ADYPU],No data found
825,H.V.P.Mandal's College of Engineering & Technology,No data found
826,"Faculty of Engineering Sciences & Technology, Adani University - [FEST]",No data found
827,IAMR Group of Institutions - [IAMR],No data found
828,Amritsar Group of Colleges - [AGC],No data found
