Serial No.,College Name,Info
824,Ajeenkya DY Patil University - [ADYPU],"Ajeenkya DY Patil University was established in the year 2015 as a private University. It is located in Lohegaon, Pune, and Maharashtra, India. It is recognized by University Grants Commission (UGC). | ADYPU offers more than 35 UG and PG courses in the field of Design, Engineering, Film and Media, Law, Hotel Management, Information Technology and Management."
825,H.V.P.Mandal's College of Engineering & Technology,no data found
826,"Faculty of Engineering Sciences & Technology, Adani University - [FEST]",no data found
827,IAMR Group of Institutions - [IAMR],"Institute of Applied Medicines and Research (IAMR) Group of Institutions is located in Ghaziabad, Uttar Pradesh and was established as an educational institute in the early 1990s. IAMR offers various undergraduate and postgraduate programs in the field of Engineering, Management, Health Sciences, Information Technology, Education and Law through its dedicated Institutes. | These undergraduate and postgraduate courses are offered through the Institute of Advanced Management & Research, Institute of Applied Medicines & Research, Institute of Technology & Management, Meerut, IMR B.Ed. College and IAMR Law College."
828,Amritsar Group of Colleges - [AGC],no data found
829,Gokul Global University - [GGU],no data found
830,Jawahar Engineering College,"Jawahar Engineering College was established in 2010. It is located in Chennai, Tamil Nadu. It is affiliated to Anna University and is approved by AICTE. | Jawahar Engineering College provides 1 course in Bachelor of Technology and 4 courses in Bachelors of Engineering."
831,World College of Technology and Management - [WCTM],"World College of Technology and Management was established in 2007 in Gurgaon, Haryana and is affiliated to Maharshi Dayanand University, Rohtak. The college offers both UG and PG programs such as B.E./ B.Tech, B.C.A., B.B.A., M.E./ M.Tech, M.C.A. and M.B.A. | Direct Link to Apply for WCTM Admission"
832,Adhi College of Engineering and Technology - [ACET],"Adhi College of Engineering and Technology or ACET came into existence in 2008 at Tamil Nadu and commits to offer B.E and M.E technical courses to eligible students in a very effective manner. The college is approved by UGC and is accredited by NAAC, Delhi. It is affiliated to Anna University Chennai. | The college was awarded 15th rank at State Level and 1st academic rank in the Kanchipuram zone."
833,Adichunchanagiri Institute of Technology- [AIT],"Adichunchanagiri Institute of Technology, Chikmagalur is a pioneer institute in the country which was started in 1980. At present, it offers undergraduate and postgraduate level programs including B.E., M.Tech., and MBA."
834,Aligarh College of Engineering and Technology - [ACET],"Aligarh College of Engineering and Technology (ACET) was established in the year 2001. It is affiliated to Dr. A.P.J. Abdul Kalam Technical University (APJAKTU). The college offers BBA, BCA, B.Tech, MBA and MCA programs in various specializations at UG and PG levels."
835,Allenhouse Institute of Technology,"Allen House Institute of Technology was established in 2009 and is affiliated to Dr. A.P.J. Abdul Kalam Technical University. Allen House Institute of Technology has successfully established itself as the top engineering college in the Kanpur city. It offers undergraduate and postgraduate courses in Engineering and Management. The selection process for UG courses (except BTech) is based on merit of the qualifying examination, while the selection for PG courses is based on respective entrance exams."
836,Amrita School of Engineering - [ASE],"Amrita School of Engineering (ASE) is a part Amrita group of Institution which was established in the year 1994. The engineering school is located in Ettimadai, Coimbatore, Tamil Nadu, India. ASE is approved by All India Council for Technical Education (AICTE) and is accredited by the National Board of Accreditation (NBA) constituted by AICTE, Government of India. | Amrita School of Engineering (ASE) provides Undergraduate and Postgraduate programs in several branches of Engineering along with Integrated programs. In addition, it offers programs leading to the Ph.D. degree in Engineering and General Sciences."
837,Anjalai Ammal Mahalingam Engineering College - [AAMEC],"Anjalai Ammal Mahalingam Engineering College located in Tiruchirappalli, Tamil Nadu. It is a private institute affiliated to Anna University. AAMEC has been approved by the AICTE and accredited by the NBA. The institute has a faculty strength of 105, including 13 PhD holders."
838,CSI College of Engineering - [CSICE],"CSI College of Engineering was established in the year 1998 and is located in The Nilgiris, Ooty, Tamil Nadu. The college is affiliated with Anna University, Chennai. | CSI College of Engineering offers the B.E. course under 6 specializations at the undergraduate level and the M.E. course under 4 specializations at the postgraduate level."
839,Channabasaveshwara Institute of Technology - [CIT],no data found
840,Chirala Engineering College - [CEC],no data found
841,EASA College of Engineering and Technology - [ECET],no data found
842,GM University,"Admission to GM University is given on the basis of different entrance exams conducted at the state and national level. | GM University Davanagere is located in Karnataka. It started in the year 2001 with affiliation to Visvesvaraya Technological University (VTU), Belgaum."
843,Gates Institute of Technology-[GIT],GATES Institute of Technology was established in the year 2001. | It offers a four-year B.Tech course in five specializations and M.Tech program of 2-year duration in 4 specializations. It also offers a 2-year MBA program with an intake of 180 students.
844,Geeta Engineering College - [GEC],"Geeta Engineering College (GEC), a part of Geeta Group of Institution, was established in the year 2008 in Panipat, Haryana. The college is affiliated to Kurukshetra University, Kurukshetra. | The college offers UG and PG programs in B.Tech, BBA, Diploma in Polytechnic, M.Tech and MBA."
845,Gharda Institute of Technology-[GIT],no data found
846,Hooghly Engineering and Technology College - [HETC],no data found
847,Institute of Engineering & Technology,"The Institute of Engineering & Technology Bhaddal Technical Campus, Ropar was established in July 1998 .The campus offers Bachelors degree courses in four disciplines- Engineering, Architecture, Computer Applications and Management. It also offers PG degree of M.Tech, M.Arch, MBA and MCA. All the programs are approved by All India Council for Technical Education (AICTE) and are affiliated to Punjab Technical University (PTU), Jalandhar. | The admission to the courses offered by IET Bhaddal is based up on the guidelines of PTU. For the B.Tech and B.Arch courses, students are admitted through PTU Common Entrance Test. The candidates who successfully secure a valid rank in GATE can apply for the admissions under M.Tech courses. There are other UG courses under various disciplines for which the admissions are directly based up on the merit list issued after the centralized counseling by the university."
848,Info Institute of Engineering - [IIE],"Info Institute of Engineering, Coimbatore offers undergraduate and postgraduate courses in Engineering, Business Management and Computer Applications. Students can fill the application form online or download the same from the official website by following the form submission at the college campus."
849,Jawaharlal Nehru National College of Engineering - [JNNCE],no data found
850,KMEA Engineering College - [KMEA EC],"KMEA Engineering College is an AICTE approved college and affiliated to APJ Abdul Kalam Technological University (AKTU). It was established in the year 1957 at Kerala. | The college offers B. Tech and M. Tech in 6 and 4 specializations, respectively. B.Tech is offered in Lateral Entry as well."
851,Kalpataru Institute of Technology - [KIT],"Kalpataru Institute of Technology (KIT) is located in Tiptur, Karnataka. It was established in the year 1986 and is affiliated to Visvesvaraya Technological University (VTU). | KIT Tiptur offers the B.E. course at the UG level in 5 specializations. B.E. program is also offered under lateral entry. At the PG level, KIT offers the MBA course and M.Tech. course in 3 specializations."
852,Karpaga Vinayaga College of Engineering and Technology - [KVCET],no data found
853,Konkan Gyanpeeth College of Engineering - [KGCE],"Konkan Gyanpeeth College of Engineering (KGCE), Karjat is a private engineering college affiliated to Mumbai University. It was established in 1994 and is approved by AICTE New Delhi and DTE Mumbai. | KGCE Karjat offers undergraduate engineering courses in different streams."
854,Krupajal Engineering College - [KEC],"Krupajal Engineering College, Bhubaneswar, also called KEC is an engineering institution in the Eastern Zone of Odisha, which was established in 1995 under the Krupajal Group of institutions. The college is approved by AICTE, New Delhi, affiliated to Biju Patnaik University of Technology, Odisha and accredited by NBA & NAAC. | The college offers several undergraduate, postgraduate and Diploma courses in the fields of Engineering & Technology, Business Admission, Computer Application etc."
855,LDRP Institute of Technology and Research - [LDRPITR],"LDRP Institute of Technology and Research located in Gujarat is a constituent institute of Kadi Sarva Vishwavidyalaya (KSV). At present LDRP Institute of Technology and Research offers B.E, M.E, MBA and MCA degree programs to students. Admission to B.E program requires students to have passed 10+2 with PCM and also qualify either GUJCET/JEE Main. M.E admissions require students to have qualified GATE and score 50% in a relevant field of B.E/B.Tech. MBA program at the institute requires students to qualify either CAT/MAT/CMAT along with a bachelor’s degree in a relevant field of study. Admission to the MCA program requires students to qualify CMAT and have a relevant bachelor’s degree with Mathematics as a compulsory subject. Applications for admissions and for entrances are available online on the respective official website."
856,L.J. Institute of Engineering and Technology - [LJIET],L.J. Institute of Engineering and Technology (LJIET) offers a 4-year B.Tech program in 9 streams and a 2-year M.Tech program in 6 streams at UG and PG levels. LJIET also offers other PG level programs such as MBA and MCA. LJIET is affiliated to Gujarat Technical University (GTU).
857,Malwa Institute of Technology - [MIT],"Malwa Institute of Technology (MIT) is a private institution located in the city of Indore, Madhya Pradesh, India. The institution was established in the year 2003 and is affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal. | Malwa Institute of Technology offers undergraduate and postgraduate courses in Engineering and Technology leading to the B.E. (Bachelor of Engineering) and M.Tech (Master of Technology) degrees respectively. The institute also offers a two year MBA (Master of Business Administration) program to students who wish to pursue a career in business management."
858,Mangalore Institute of Technology and Engineering - [MITE],"Mangalore Institute of Technology & Engineering (MITE) was established in 2007. The institute offers B.E, M.Tech, MBA and Ph.D. courses in various disciplines."
859,Modern Education Society's Wadia College of Engineering - [MESWCOE],Modern Education Society's Wadia College of Engineering (MESWCOE) was established in 1999. The college is affiliated to Savitribai Phule Pune University.  MESWCOE offers a 4-year full-time B.Tech course in three specializations and a 2-year full-time M.Tech course in three specializations at UG and PG levels.
860,Modern Institute of Engineering and Technology - [MIET],no data found
861,Neotia Institute of Technology Management and Science - [NITMAS],no data found
862,Prakasam Engineering College - [PEC],no data found
863,Prince Shri Venkateshwara Padmavathy Engineering College - [PSVPEC],"Prince Shri Venkateshwara Padmavathy Engineering College (PSVPEC) was established in 1978. The college is affiliated to Anna University. It offers various UG and PG programs such as B.E, B.Tech, M.E, MBA and MCA.  Lateral Entry programs are also offered by the college."
864,QIS College of Engineering and Technology - [QISCET],no data found
865,RK College of Engineering - [RKCE],no data found
866,Rajiv Gandhi Institute of Technology - [RGIT],"Rajiv Gandhi Institute of Technology (RGIT) is located in Mumbai, Maharashtra. Established in 1992, the university offers multiple undergraduate and postgraduate programs in various branches of engineering and technology. RGIT offers a total of five undergraduate programs and four postgraduate programs each academic year. | Candidates seeking admission to undergraduate courses must have completed senior secondary school and their selection based on qualifying examination merit. Candidate must have appeared and qualified “Common Entrance Test” (MHT-CET) for admission to the undergraduate programs. He/she must hold an undergraduate degree from a reputed university in order to register and fill in the application forms for the Master degree courses."
867,SVS College of Engineering - [SVSCE],SVS College of Engineering (SVSCE) is affiliated to Anna University. The college follows the admission guidelines set by Anna University.
868,Sasi Institute of Technology & Engineering - [SITE],no data found
869,Shivajirao S Jondhale College of Engineering - [SSJCE],no data found
870,Shree Devi Institute of Technology - [SDIT],"Shree Devi Institute of Technology is a private institute located in Mangalore, Karnataka which was established in 2006. Affiliated to Visvesavaraya Technological University (VTU), Belgaum and approved by AICTE, Shree Devi Institute of Technology currently offers BE at the UG level and MBA, MCA and M.Tech at the PG level. | Read More: Shree Devi Institute of Technology Fees Structure"
871,Sinhgad Academy of Engineering - [SAE] Kondhawa,"Sinhgad Academy of Engineering (SAE), Kondhwa, is a prestigious engineering institute run by the Sinhgad Technical Education Society (STES). Established in the year 2005, the institute is located in Kondhwa, Pune and affiliated to Savitribai Phule Pune University (SPPU). | Sinhgad Academy of Engineering (SAE), Kondhwa offers BE programs in multiple fields of engineering with a total intake of 780. It also offers Master’s Degree (M.E.) in Mechanical Engineering (Automotive Engineering and Design Engineering), Electronics & Telecommunication Engineering (VLSI & Embedded Systems), Electronics Engineering (Digital System) and Computer Engineering. In addition to it, the college also runs a Ph.D program in Mechanical Engineering and Electronics & Telecommunication."
872,Sir Visvesvaraya Institute Of Technology - [SVIT] Chincholi,no data found
873,Sree Dattha Institute of Engineering and Science - [SDES],"Sree Dattha Institute of Engineering and Science is located in Ibrahimpatnam, Telangana. SDIES is a constituent of Sree Dattha Group of educational institutes and was established in 2001. The institute is affiliated to Jawaharlal Nehru Technological University, Hyderabad (JNTU-H). | SDES offers five B.Tech. M.Tech and an MBA program. Additionally, the institute also offers Diploma course in Engineering."
874,Sri Vijaya Vittala Institute of Technology- [VVIT],no data found
875,St Joseph Engineering College - [SJEC],"St. Joseph Engineering College (SJEC), Vamanjoor was established in the year 2002 at Mangaluru, Karnataka. The university is recognized by AICTE and affiliated to VTU-Belgaum. | St. Joseph Engineering College offers B.E, M.Tech, M.Sc, MBA, MCA and Ph.D programs. Students can opt for any one of the five specializations offered under the BE program whereas the college also offers M.Tech and MBA under three specializations, each. The college also offers four research-based M.Sc programs and Ph.D in 8 fields of study."
876,Swami Vivekanand College of Engineering - [SVCE],"Swami Vivekanand College of Engineering is a private college, established in the year 2004. The institute is located in Indore, Madhya Pradesh."
877,Syed Ammal Engineering college,no data found
878,Tripura Institute of Technology,"Tripura Institute of Technology (TIT) is an engineering institute located in Narsingarh, Tripura. Established in the year 1995, the institute offers degree and diploma courses in engineering. | Tripura Institute of Technology offers a total of 5 degree courses and 8 diploma courses. The total intake for diploma courses and degree courses is 230 and 300."
879,Yagyavalkya Institute of Technology - [YIT],no data found
880,Gojan School of Business and Technology - [GSBT],no data found
881,CMR Institute of Technology - [CMRIT],"The CMR Institute of Technology came into existence in 2005 in Hyderabad, Telangana. The institute is affiliated to Jawaharlal Nehru Technological University, Hyderabad. | The institute offers B.Tech in six different disciplines viz. Computer Science & Engineering, CSE (Artificial Intelligence & Machine Learning), CSE (Data Science), CSE (Cyber Security), Artificial Intelligence & Machine Learning, Electronics & Communication Engineering under its UG wing, MBA and M.Tech in different specializations are offered at PG level."
882,PET Engineering College,no data found
883,Patel College of Science and Technology - [PCST],no data found
884,Usha Mittal Institute of Technology - [UMIT],no data found
885,Vaageswari College of Engineering,no data found
886,Vishveshwarya Group of Institutions - [VGI],no data found
887,NIIT University - [NU],"NIIT University was established in the year 2009 in Neemrana, Rajasthan. It is a private university approved by UGC | NIIT University offers UG, PG, and Doctoral level programs. UG level programs include BBA, B.Tech of four-year duration under 5 specializations, Integrated M.Tech, Integrated M.Sc and Integrated MBA course. PG level courses include M.Tech course of 2-years duration in 2 disciplines. The university also offers Ph.D course of minimum 3-years duration."
888,CT Group of Institutions,no data found
889,ABMSP's Anantrao Pawar College of Engineering & Research - [APCOER],"ABMSP’s Anantrao Pawar College of Engineering and Research was established in the year 2012 in Pune, Maharashtra. The college is affiliated with Savitribai Phule Pune University, Pune. | Anantrao Pawar College of Engineering & Research offers Bachelor of Engineering (BE) course of four-year duration with 5 specializations and intake of 60 in each and ME program of two-year duration with 2 disciplines and capacity of 18 students in both the branches."
890,Institute of Technology & Management - [ITM],no data found
891,JCT College of Engineering and Technology,no data found
892,JIMS Engineering Management Technical Campus- [JEMTEC],no data found
893,Dhanalakshmi Srinivasan College of Engineering - [DSCE],no data found
894,Vaigai College of Engineering- [VCE],no data found
895,Jagannath University,"Jagannath University is a private university located in Bahadurgarh, Haryana. This prestigious university was established in 2013 and is approved by UGC. | Jagannath University Bahadurgarh offers B.Tech, B.Arch, BBA, BCA, BA, B.Com (H), BA LLB, BA JMC, B.Ed, B.Sc, BPT and B.Voc courses at the UG level and offers M.Tech, MBA, LLM, MA, M.Ed and MPT courses at the PG level. The university also offers Ph.D course at the Research level."
896,Bhopal Institute of Technology & Science - [BITS],no data found
897,St.Mary's Engineering College - [SMEC],"St. Mary’s College of Engineering and Technology offers B.Tech under its undergraduate program and M.Tech, MBA, and MCA under its postgraduate program in various field of Engineering and Technology and Management. The specializations include Civil Engineering, Computer Science and Engineering, Information Technology, Mechanical Engineering, Electronics and Communication Engineering, and Electrical and Electronics Engineering."
898,Maharishi University of Information Technology -[MUIT],"Maharishi University of Information Technology (MUIT) is one of the most popular Technical Universities in India, established in 2001 and approved by UGC. It offers undergraduate, diploma and doctoral courses in the discipline of Data Science, Law, Animation and Journalism and Mass Communication."
899,Meerut Institute of Technology - [MIT],no data found
900,Institute of Technology and Management - [ITM],no data found
901,VSB College of Engineering Technical Campus,no data found
902,Guru Nanak Institutions Technical Campus - [GNITC],no data found
903,Bineswar Brahma Engineering College- [BBEC],no data found
904,Rawal Institutions,no data found
905,Madhyanchal Professional University - [MPU],no data found
906,Yenepoya Institute of Technology - [YIT],no data found
907,Sapkal Knowledge Hub - [SKH],no data found
908,International School of Engineering - [INSOFE],no data found
909,Shikshapeeth College of Management and Technology - [SCMT],"Shikshapeeth College of Management and Technology (SCMT) is an established institution which started its operation in the year 2009. The institute is situated in New Delhi and is affiliated to Jamia Millia Islamia, New Delhi. | Shikshapeeth College offers education in the fields of management and currently offers courses in B.Com, BBA and MBA program."
910,Thakur Institute of Aviation Technology - [TIAT],"Thakur Institute of Aviation Technology was established in the year 2006 in Mumbai, Maharashtra. The Institute is approved by Directorate General of Civil Aviation (DGCA), European Union Aviation Safety Agency (EASA), General Civil Aviation Authority (GCAA), Bhutan Civil Aviation Authority (BCAA) and Civil Aviation Authority, Bangladesh (CAAB). | Thakur Institute of Aviation Technology offers courses viz. Aircraft Maintenance Engineering, Aircraft Maintenance License and B.Sc. Aeronautics."
911,BFIT Group of Institutions - [BFIT],"BFIT Group of Institutions Dehradun was established in the year 2002 and it is affiliated to Uttarakhand Technical University (UTU). At the UG level, it offers BA, B.Sc, BBA, B.Com, BCA, BHM along with Diploma and Polytechnic courses. At the PG level, BFIT Group of Institutions Dehradun offers MA, M.Sc, MCA, MBA, M.Com and MA courses in various specializations. The application form can be filled out online from the official website of BFIT. | Check: BFIT Group of Institutions Dehradun Fee Structure"
912,"AVN Institute of Engineering and Technology - [AVNIET], Ibrahimpatnam","AVN Institute of Engineering and Technology is a private institute located in Rangareddy, Telangana. The institute was established in 2002 and is affiliated to Jawaharlal Nehru Technological University (JNTU), Hyderabad. | The college offers B.Tech program at the UG level and M.Tech at the PG level in various specializations."
913,Amrita Sai Institute of Science and Technology - [ASIST],"Amrita Sai Institute of Science and Technology was established in 2007. It is affiliated to Jawahar Lal Nehru Technological University. The institute offers B. Tech, M.Tech, MBA and MCA programs in various specializations. It also offers Diploma courses in Engineering. B. Tech is a full-time four- year course. MBA, MCA and M. Tech courses are for the duration of two-year while Diploma course is available for three years."
914,Arya College of Engineering,no data found
915,Bahubali College of Engineering - [BCE],no data found
916,Bearys Institute of Technology-[BIT],"Bearys Institute of Technology (BIT) is a private engineering institution which is located in the city of Mangalore, Karnataka, India. The institute is affiliated to Visvesvaraya Technological University, Belgaum, Karnataka and was established in 2009. | The college offers B.E. (Bachelor of Engineering), M.Tech (Master of Technology) and Ph.D. (Doctor of Philosophy) programs under various specializations to its students."
917,Bharat Institute of Technology - [BIT],"Bharat Institute of Technology, Meerut is one of the highly reputed institutes of the country, started in 2002. At present, it now offers undergraduate and postgraduate courses in various specializations. The courses offered at this institute cover 4 specializations at the undergraduate level and several more at the postgraduate level."
918,Bharati Vidyapeeth College of Engineering - [BVCOE] Navi Mumbai,no data found
919,Christ College of Engineering and Technology,no data found
920,Coorg Institute of Technology - [CIT],no data found
921,Dr. Sivanthi Aditanar College of engineering - [SACOE],"Dr. Sivanthi Aditanar College of Engineering (SACOE) was established in 1998. It is running under Aditanar Educational Institutions. SACOE is affiliated to Anna University. It offers B.Tech and B.E courses at undergraduate level and M.E, M.Tech and MBA courses at postgraduate level. Applications for admissions to all the courses have to be submitted online."
922,G. Pullaiah College of Engineering and Technology - [GPCET],"G Pullaiah College of Engineering and Technology (GPCET) is situated in the coastal state of Andhra Pradesh and is considered to be one of the renowned engineering institutions of the state. Established in 2007, the college currently offers B.Tech in 5 specializations, M.Tech and a MBA programs with a total yearly intake of 750 students. The college is affiliated to Jawaharlal Nehru Technological University, Ananthapur."
923,GSSS Institute of Engineering and Technology for Women - [GSSSIETW],no data found
924,Genba Sopanrao Moze College of Engineering Balewadi,no data found
925,Guru Nanak Dev Engineering College - [GNDEC ],no data found
926,Haryana Engineering College - [HEC],"Haryana Engineering College (HEC)is a private institution located in the city of Yamuna Nagar, Haryana, India. The college is affiliated to Kurukshetra University, Kurukshetra. | The college offers a wide variety of courses at the undergraduate and  postgraduate level specializing mainly in Engineering, Technology and Business Administration leading to B.Tech, M.Tech, BBA and MBA. Haryana Engineering College also provides a B.Tech Lateral entry course to its students for a duration of three years."
927,Holy Mary Institute of Technology and Science -[HITS],no data found
928,ITS Engineering College,"Accredited by NAAC and NBA, ITS Engineering College is located at Mohan Nagar, Ghaziabad. Over 200+ companies recruiting 400+ students from ITS Engineering College, it made a record of highest placement turnover after IMT Ghaziabad last year. | ITS offers various disciplines of Engineering & MBA programs in regular mode. The disciplines in Engineering are Mechanical, Civil, Electrical & Electronics, Electronics & Communication and Computer Science Engineering. Mechanical Engineering is the only discipline that is offered in part time mode also."
929,ILM College of Engineering and Technology - [ILMCET],no data found
930,Indira College of Engineering & Management - [ICEM],no data found
931,Indra Ganesan College of Engineering - [IGCENG],no data found
932,K Ramakrishnan College of Technology - [KRCT],"K. Ramakrishnan College of Technology, Trichy (KRCT), Tamil Nadu is affiliated to Anna University, Chennai. KRCT offers various B.E and B.Tech programs at the undergraduate level and M.E program at the postgraduate level. The institute also offers PhD program in the discipline of Computer Science and Engineering, Electronics and Communication Engineering. | The candidates applying for PG courses are required to appear for the TANCET examination."
933,Kalam Institute of Technology - [KIT],no data found
934,Kandula Sreenivasa Reddy Memorial College of Engineering - [KSRMCE],"Kandula Sreenivasa Reddy Memorial College of Engineering is a private institution which is located in the city of Kadapa, Andhra Pradesh, India. The college is affiliated to Sri Venkateswara University, Tirupati and it is recognized by the Government of Andhra Pradesh as an ‘A’ Graded college. Kandula Sreenivasa Reddy Memorial College of Engineering offers B.Tech (Bachelor of Technology) degree at the undergraduate level as well as Master of Technology at the postgraduate level leading to the M.Tech course. The college also provides B.Tech degree under Lateral Entry. | Key Points:"
935,Karavali Institute of Technology - [KIT],no data found
936,L.B.S. College of Engineering - [LBSCEK],"LBS College of Engineering (LBSCEK) is a government college situated in Kasargod, Kerala. The institute was established in 1993 and is affiliated to Kannur University, Kannur. | LBS College of Engineering Kasargod offers B.Tech program at the UG level and offers MCA and M.Tech courses at the PG level."
937,Latha Mathavan Engineering College - [LMEC],no data found
938,Manipur Institute of Technology - [MIT],"Manipur Institute of Technology formerly known as Government College of Technology, Imphal is a constituent college affiliated to Manipur University. It was established in 1998 with three engineering disciplines, namely: Civil Engineering, Electronics & Communication Engineering, Computer Science & Engineering. Every year the institute admits 115 students under its UG through marks scored in JEE Main. The students can download the application form from the university website."
939,Modern Institute of Technology and Research Centre -[MITRC],"Modern Institute of Technology & Research Centre (MITRC) is a reputed self-financing educational institution imparting quality education in the field of engineering and management studies. It is situated in Alwar, Rajasthan. The college was established in 2007 by All India Arya Samajis Society for Advanced Education & Research (AIASSAER). It is affiliated to the Rajasthan Technical University, Kota. | MITRC Alwar currently offers B. Tech courses in five different engineering branches at the undergraduate level. At the post-graduate level, the institute offers a MBA program with various specializations."
940,Mohandas College of Engineering and Technology - [MCET],no data found
941,Narayana Engineering College - [NEC],no data found
942,Netaji Subhash Engineering College - [NSEC],"Netaji Subash Engineering College (NSEC), established in 1998, is affiliated to MAKAUT formerly known as West Bengal University of Technology (WBUT). At present, Netaji Subash Engineering College (NSEC) offers B.Tech, BCA & BBA programs at UG level and M.Tech, MBA & MCA at PG level. Students can fill the application form by visiting the official website of NSEC. | Read More: Netaji Subash Engineering College Fees Structure"
943,R.M.K. College of Engineering and Technology - [RMKCET],R.M.K College of Engineering and Technology (RMKCET) is affiliated to Anna University. The college offers B.E/B.Tech program in 4 specializations.
944,RITEE Group of Institutions,"RITEE Group of Institutions, Raipur, Chhattisgarh, India was established by the Mahanadi Education Society in 1995. RITEE is running under the aegis of Mahanadi Education Society. It is affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai, Chhattisgarh. | RITEE Group of Institutions mainly focuses in the area of Engineering and Technology along with few other areas like Computer Application, Business Administration etc. The institute caters B.E programme at the UG level. At the Master’s level the institute offers M.E, M.Tech, MCA and MBA. The institute also serves Doctoral programme Ph.D for the candidates pursuing their career in research based field."
945,Rustamji Institute of Technology - [RJIT],"The Rustamji Institute of Technology (RJIT) is the first engineering College in India established by a Paramilitary force. The Institute established in the year 1999 is located, in the campus of BSF Academy, Tekanpur. RJIT offers various undergraduate and postgraduate in both regular & part time mode affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal. | Candidates can apply both online or offline along with the application fee of INR 400 in the form of Cash or Demand Draft."
946,SRK Institute of Technology,"SRK Institute of Technology (SRKIT) was established in 2007 by SRK Foundation. The college offers B.Tech, M.Tech, MCA, MBA and MAM programs at UG and PG levels."
947,SS College of Engineering,"SS College of Engineering was established in the year 2007 and is located in the city of Udaipur, Rajasthan. The college is affiliated to the Rajasthan Technical University, Kota. | SS College of Engineering offers B.Tech and Diploma courses in various specializations. Also, the college offers lateral entry admission to B.Tech and Diploma programs."
948,Shaheed Udham Singh Engineering College - [SUSEC],no data found
949,Santhiram Engineering College Nandyal - [SREC],"Santhiram Engineering College was inaugurated in the year 2007 and is located in Kurnool, Andhra Pradesh. SREC is affiliated with Jawaharlal Nehru Technological University, Anantapur. | Santhiram Engineering College  runs B.Tech course of 4-years duration with 5 specializations, M.Tech in VLSI, MBA course of 2-years duration, and MCA program of 3-years duration."
950,Shambhunath Institute of Engineering and Technology - [SIET],no data found
951,Shri Shankaracharya Institute of Professional Management and Technology - [SSIPMT],no data found
952,Siddhant College of Engineering - [SCOE] Sudumbare,no data found
953,Sipna's College of Engineering and Technology,no data found
954,Skyline Institute of Engineering and Technology - [SIET],"Skyline Institute of Engineering and Technology, established in 2001, is a technological institute located in Greater Noida. SIET is affiliated to the Dr. A.P.J. Abdul Kalam Technical University. It offers Undergraduate (B.Tech.) and Postgraduate (MBA and MCA) courses in various departments. | The 4-year B.Tech course has an intake of 1020 students and has various departments like Mechanical Engineering, Civil Engineering, Computer Science and Engineering, Electronics and Communication Engineering and Electrical and Electronics Engineering. The 3-year MCA course has an intake of 60 students. Similarly, the 2-year MBA course has an intake of 60 students per year."
955,Smt Kashibai Navale College of Engineering - [SKNCOE] Vadgaon,"Smt Kashibai Navale College of Engineering was established in the year 2001 and is located in Vadgaon, Pune. The college is affiliated with Savitribai Phule Pune University. | SKNCOE offers B.E. course of 4-years duration with 4 specializations, ME course of 2-years duration with 5 disciplines, MBA program of 2-years duration, and Doctoral program in Computer Engineering with the intake of 15 students."
956,Smt. Indira Gandhi College of Engineering - [SIGCE],"Smt. Indira Gandhi College of Engineering is a private college established in 1993. The college is located at Ghansoli, Navi Mumbai, in the state of Maharashtra. It is run under the wing of Jawaharlal Nehru Institute of Education, Science and Technological Research Trust and affiliated with Mumbai University. | SIGCE Navi Mumbai offers a B.E course in 4 different specializations. There are 60 seats allotted for each discipline in the institute."
957,SR University - [SRU],"SR Engineering College (SREC) was established in 2002 and is affiliated to Jawaharlal Nehru Technological University, Hyderabad (JNTUH). Admission to the college is done based upon the guidelines of the state government. SR Engineering College, Warangal offers B.Tech and M.Tech in 5 specializations in addition to MBA program. The college offers 720 seats under B.Tech program in multiple specializations and over 200 seats in M.Tech program. | Candidates applying for B.Tech should have passed the Higher Secondary Examination (10+2) with First Class i.e. 60% in the science stream. Candidates who have completed Diploma from a government-recognized institution is also eligible to apply. Only the candidates who possess valid EAMCET score or JEE Main score are eligible to apply for UG program. Candidates applying for M.Tech/MBA program should have passed graduation in engineering or equivalent with at least 50% marks from recognized university."
958,Sree Chaitanya College of Engineering - [SCCE],no data found
959,Sri Jagadguru Chandrashekaranatha Swamiji Institute of Technology - [SJCIT],no data found
960,Sri Muthukumaran Institute of Technology - [SMIT],"Sri Muthukumaran Institute of Technology (SMIT) is an Engineering and management institute located in the city of Chennai. It is affiliated to Anna University and approved by AICTE and NBA. | SMIT Chennai offers engineering courses at the undergraduate level. At postgraduate level, the institute offers degree courses of MCA, MBA and M.E. It also offers Ph.D. in Engineering."
961,Srinivasa Ramanujan Institute of Technology - [SRIT],no data found
962,St. Joseph's College of Engineering and Technology - [SJCET] Palai,no data found
963,T.J.S. Engineering College,no data found
964,SRM TRP Engineering College,"SRM TRP Engineering College is located in Thiruchirapalli, Tamil Nadu. It was established in 2011, and is a part of the famed SRM Group of Institutions. | 2.1 Eligibility Criteria"
965,Global Institute of Technology and Management - [GITM],no data found
966,United Institute of Technology - [UIT],no data found
