Serial No.,College Name,Scholarship Info
968,Panipat Institute of Engineering & Technology - [PIET],Check PIET Panipat Admission Process
968,Panipat Institute of Engineering & Technology - [PIET],"PIET QUEST is a test-based scholarship scheme and involves three rounds, one is held at schools or colleges where the students are studying. The second round is held in the PIET campus through which twelve toppers are selected in each category from arts/commerce (school level), science (school level), polytechnics and colleges. These toppers then go through an open stage quiz contest through which the winners are identified."
968,Panipat Institute of Engineering & Technology - [PIET],
969,Sanskar Educational Group - [SEG],Scholarship Policy
969,Sanskar Educational Group - [SEG],"Sanskar Educational Group, Ghaziabad provides various scholarships to students in multiple disciplines on the basis of academic record in previous qualifying exams. Details are mentioned below:"
969,Sanskar Educational Group - [SEG],
969,Sanskar Educational Group - [SEG],
969,Sanskar Educational Group - [SEG],
970,Usha Rama College of Engineering and Technology - [URCE],Tuition fee is limited in this case we need not to improve anything The complete cost of education is 200000 There is no such type of scholarships inmy campus Campus placements s average due to this recision
970,Usha Rama College of Engineering and Technology - [URCE],"The fee structure is very high without the availability of government scholarship criteria. if you came through EAMCET, Ecet, though you will avail for the scholarship then a job. we did not get placement in college because of my negligence and college side negligence with my side of the backlog subject."
970,Usha Rama College of Engineering and Technology - [URCE],In my view fee hike had already been done the cost of study is increased but for the later entry student the fee will be only 35000 but as compared to regular students in belongs of management they will pay nearly around 50000 and 750000 for the hostel fee.
970,Usha Rama College of Engineering and Technology - [URCE],The fee structure is Minimum and we can pay in installments. there are opportunities for scholarships. The fees hike policy is not there. And the cost of the study is Good. There are many campus interviews that help on the campus.
970,Usha Rama College of Engineering and Technology - [URCE],"The fee structure of our college is 55000 for our course. Every course has a different fee structure. The fee structure also depends on the student's eamcet rank. There is a scholarship called ""AMMA VADI"" provided by the government."
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],"Our beloved college Vidya Vikas Institute of Engineering and Technology (VVIET) is one of the top colleges in Mysuru, Karnataka. Beside top collges like JC and NIET, Vidya Vardhaka Engineering college is best and comes our college VVIET. The year wise fees is about 85300 for students under KCET and management seat is around 120000. I joined the college on 2021 and graduated on 2024. It was a really great experience with the college and faculties are much supportive for every academic activities and their guidance is such a inspirational that every one will get a proper knowledge and proserity. For SCST the scholarship is about 60000 including hostel fees, and for general category it is about 18000 to 20000. There is merit seat provided for many top rank students."
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],"My college fee is 90,060 i dont have any reservation. The college placement is very poor . My overall fee for four years will be 90,060*4 . There are scholarships like ssp and all but i dont get any. I have not get into any imtermship from college side as there is no such things from our college"
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],"It is mostly convenient to pay fees, Morely engineering is high cost but it has 2 parts one is government cet fee and college fee. In a discussion about scholarships, we have SSP and get up to eighteen thousand and six hundred. It is more helpful for us."
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],Fees structure for our course is good it is not high nor low about scholarships I didn't get any scholarship as my cast is not under scholarship and regarding campus jobs I'm still pursuing so I didn't get into campus selection.
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],The fees are very high. It is received by kea. Fees are 65000 College fees are 20000 Studying cost is very much high in this generation Study materials are very costly Asking uniform fees very much I like to get a job in the company
972,Indus International University - [IIU],"There are different schemes for various students like, special concessions for Wards of Military, Police etc. Scholarships are also given on the basis of merit in the entrance exam and to SC/ST/Single Girl Child etc."
973,Yamuna Group Of Institutions - [YGI],There is a scholarship facility for the toppers of semesters. Unluckily I was not able to avail any but lots of students were there who avail such facility there.
973,Yamuna Group Of Institutions - [YGI],Student loan is offered by college and also scholarships for J&K students and North East students now as far as other scholarship considered as sc/st bc or handicap scholarship or minority then that is not provided by college students himself as to apply for it and college ll provide every help it can.
974,Amiraj College of Engineering and Technology- [ACET],The tution fees of our college is around 17500 half of our 1 sem fees and also our college also didn't take the fees on 2021 sem 3 fees due to corna and also providing the online lecture on zoom meeting and goggle meet app
974,Amiraj College of Engineering and Technology- [ACET],The fee during my admission was 55000 per year but now it has been reduced. The fees we pay in our first sem remains the same throughout the final sem. Students who scored good marks on the 12th board can avail themselves of government scholarships.
974,Amiraj College of Engineering and Technology- [ACET],The fees structure at Amiraj college was good and stable. The policy for the fees structure was just one that the fees will be same as the time you are joining the college as for four years. There will be no Change or no extra charges will be applied in fees. I've got no scholarship for anything from college. There was a job fair organised and companies giving job to the students but i got no job from campus as i didn't participated in the job fair or campus recruitment. Some classmates of mine got the job from campus and two or three of them also got internship with stipend from the campus recruitment.
974,Amiraj College of Engineering and Technology- [ACET],College provides the scholarship to student who scores the very good in their 12th or HSC or Diploma. It varies from 7000 to 56000 based on your result. E.g. if your CGPA is 9 up then you can get scholarship of 56000
974,Amiraj College of Engineering and Technology- [ACET],College doesn't provide scholarship to the students.but government provide many scholarship program. college provide loan facility to the students.for avail loan you have to apply at institute and it is easy for parents.
975,Annamacharya Institute of Technology and Sciences - [AITS],"Firstly these college is autonomous. These college is under government. In these college contains branches like cse (sub branches),ece ,aids, aiml, civil ,mech,IT,eee.Every scholarship is eligible for these college. We can join both eamcet , ecet and management quota. Firstly we can pay building Fees is 10000.Fees structure is 45000 for eamcet and ecet students and management quota students fees is nearly 150000 . These college contain big ground. These college provide hostel for both girls and boys . Hostel is separate for both girls and boys . Hostel is located in the campus. Hostel fees is 80000 per year . In these college provide events and annual and freshers party . These college provides buses for local students . Bus fees is based on kilometres. These college is full strictly college. These college is best for girls this is my opinion. In these college conducts the sports for annual days . These college contain the gym for hostel boys only . These contains the canteen . These college provides the campus recruitment training."
975,Annamacharya Institute of Technology and Sciences - [AITS],"In our college,I paid 75000 as the year-wise fees.The registration fees is 2500, Tution fee is 65000, Admission fee is 2500, Building fee is 2500, Laboratories fee is 2500. The exam fee for each semester will be 1500.For management seat another 10000 should be paid extra and all the above fees should be paid.The scholarships like Andhra Pradesh fee reimbursement scheme also credited to college by government and students who are eligible for the scheme is no need to paythe tution fee."
975,Annamacharya Institute of Technology and Sciences - [AITS],"For pg conveyor quota fee will be decided by government through icet exam 10,000 miscellaneous fee should be payed additionally every year, management quota fee will be around 50,000 including miscellaneous fee.CRT classes are conducted for placement assistance and tests are conducted regularly."
975,Annamacharya Institute of Technology and Sciences - [AITS],The fee structure will be 10000(ten thousand rupees) for the building fee. And the tuition fee will be around 40000(fourty thousand) if you get seated in this college through EAMCET the fee will be reimbursed.
975,Annamacharya Institute of Technology and Sciences - [AITS],"The standard cost of our university; The tuition fee is 39,700 per year and the construction fee is 10,000 per year. Students who qualify for government grants can receive a government grant of 39,700 yuan per year, which will be divided into four installments. The name of the scholarship we received is ""Jagananna vidya deevana"""
976,Jai Narain College of Technology & Science - [JNCTS],1 . I paid 65000 per year . I m not getting any type of scholarship from college 2. My tuition fee is 32500 per semester and i am from OBC category but i am not getting any type of Scholarships 3. There Are a lot of students in obc category and government paid them Scholarships but i can't 4. They also paid tuition fee 50 k per year but government gives him scholarships aproxx 35 to 40 k per year and some of students Take full scholarships of there tuition fee even more then there tuition fee
976,Jai Narain College of Technology & Science - [JNCTS],"In our college fee is fixed no changes after admission. If it is about the complete course then take approximately 5 lakh for the complete bachelor courses. There are scholarships for SC, ST and OBC For SC /ST it's about 45to60k and for OBC it's about 28 to 30k"
976,Jai Narain College of Technology & Science - [JNCTS],The fee structure in this particular course is you have to pay the registration Fee when you take admission in the college and they make a commitment statement according to your fee . And if you're eligible for any scholarship then you have an option to take admission on the scholarship base. Simply you have to pay the fee in every semester
976,Jai Narain College of Technology & Science - [JNCTS],"There is a reservation system as well according to your board exam percentage and JEE marks. For OBC, SC AND ST. The fee can be paid by installation as well. Like first pay something then pay with your bank loans They are providing educational loans as well."
976,Jai Narain College of Technology & Science - [JNCTS],Scholarships are provided only for state students we have to fill full fees if of outside state I am from Bihar no reservation. Bihar's overall good college fees are around 65000 and you have to pay full fees.
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],In my collage the yearly fee is 120000 which even has an extra fee of 15000 for crt and jntu fee where as for sc and st there is no fee they can study free with all the facilities without any problem for every catogery there is same fee structure but where as for a coviener seat they get reimbursement of 35k from 1L20k
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],"The fee structure of college is 1,20,000 per year. And every student will scholaship of 35,000 per year . so we should pay the fee of 95,000 per year. There will be no other fee only we should pay 95,000 per year."
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],My tuition fee is 120000 per year. There are many scholarships to apply like Leela Poona vaala foundation. I also get fee reimbursement from Government of Telangana. We have many internships which gives us stipend.
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],"Bvrit hyderabad became autonomous in the year 2022 , college fee is 1,20,000 there are 5 branches cse it aiml ece eee , crt fee is of 5000. Crt training is given in 3rd year by elliphos platform . Different scholarships are also provided to the students"
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],The fee previously decided by jntuh. So does not vary through out the course. The only disadvantage is we need to pay fees all at once. It would be better if we pay term wise. The college provides many scholarship opportunities also
978,Jhulelal Institute of Technology - [JIT],"College have a so many scholarship or financial assistance for the students for various types of students like open, ST, SC and OBC ex. And government post matric scholarship scheme available for the students for tuition fees."
978,Jhulelal Institute of Technology - [JIT],The college gives us Campus drive for the placement and also gives us training for the placement . The college also take mock interview practice sessions for interview. The college also provides practice for aptitude test.
978,Jhulelal Institute of Technology - [JIT],Fees structure is being alter towards the category. For the OBC students the college fees is 40 thousand and remaining is paid through the scholarship. At the time of admission 1500 is taken as processing fees for the purpose of taking admission
978,Jhulelal Institute of Technology - [JIT],"The fee structure includes tuition, service fees, and compulsory charges. Tuition fees typically increase by 3-5% annually. For undergraduates, the annual cost ranges from 16,00,000 to 24,00,000."
978,Jhulelal Institute of Technology - [JIT],"fees are as per the norms, very helpful accounts department is there so no issues. Scholarship department provides all the details of scholarship application, Institute also helps to clear the issues related to scholarship. Very helpful with regards of scholaship. Students also get financial supports from college."
979,MIC College of Technology,"My college fee structure is 90,000 per year along with bus fees is 22,500 Crt fees=5000 per sem Exam fees =1750 per sem University fees =2850 per sem For my batchmates who are not under management they will pay college fees 22k and crt, educational fees"
979,MIC College of Technology,"The fee structure in mic college is very low as 36,000 if your residence of ap than the fee will be payed by government itself as scholarship and education is free and the transport bus fee starts from 13,000 per semester"
979,MIC College of Technology,I joined This college on 2021 in AIML Fee was about 50000 Hostel fee 60000 Other Fee 6000 Other Fee comes under the CRT fee which is Special Sessions about the Placement skill and Developing Skills regarding the Industry Standards
979,MIC College of Technology,Here the college fee was 25 per year no tution fees and also not charges also the scholarships.arr available and my jobs and internships provided with good stipends and packaged salary. They takes more responsibilities after providing the internships.
979,MIC College of Technology,"Fee here is moderate and it starts from 50,000-1,00,000 per year and other charges are optional like bus fees some students comes in private or govt buses and some comes in college buses which starts from 10,000-24,000 acoording to the routes."
980,Guru Nanak Institute of Technology - [GNIT],"So in the first sem I paid 80000 but after that I paid 42k-48k every semester I don't remember the exact fee but overall I'm gonna pay 4lakh during this 4 years of time it include everything like caution fee and every stuff,this 4 lakh is the final price but yehh I had to pay 1200 rs exam fee before every sem exam so that was extra money I had to pay.i'm not from West Bengal so I didn't get any scholarship but all the other friend of mine who is from WB applied for scholarship and they had to pay alot less amount than mine ,they never revealed it to me nd I was also not interested but yeh I will highly recommend you to apply for scholarship provided by the west bengal government. I also asked to my juniors about the current fee and they told me that fee has increased alot,I enrolled in 2021 so u can expect 5lakh for the 4year."
980,Guru Nanak Institute of Technology - [GNIT],"For four years it's 450000. There are 8 semesters for 1st semester they took 70,000, and rest of the semester they'll break it No there's no such thing called st/sc in my college or any discount for other minorities. Our college provides its own scholarship as system."
980,Guru Nanak Institute of Technology - [GNIT],Year wise fees will be arround 125000. Our caution fees is 10000. Other compulsory charges is exam fees for every semester which is 1000 and also there is charges for online courses which is compulsory to pass the exam.
980,Guru Nanak Institute of Technology - [GNIT],"The fees for the 4 years course is 475000 approx. The stucture is semester wise, each semester requiring 50000 to 55000. Thus, yearly it is around 1.5 lacs. Tuition fee waiver is available for higher ranks in entrances like JEE mains or WBJEE, in that case the fees is minimal"
980,Guru Nanak Institute of Technology - [GNIT],At first I submitted around 85k which includes the tution fees for 1st semester(around 41k) and many other fees like fees for library books and many other. In the 1st year the per semester fees will be around 41k and it will be increase gradually as you get promoted from 1st year to 2nd year and so on.
981,KJ Institute of Engineering and Technology - [KJIT],"If we talk about scholarships, the Indian government provides scholarships to those students who want to be with true heart. Scholarship is given to the students who pass with good marks.Also there are some organizations that are giving scholarships to students to be and I have some friends who are also availing the scholarship which they cannot afford on their own. Also some missions and studies are run by the government so that our education can progress."
981,KJ Institute of Engineering and Technology - [KJIT],It has so good fees policy And the students thise who are poor they can apply scholership and fill form for any fees consension form and it would helpfull to students those who do not have enough money to study
981,KJ Institute of Engineering and Technology - [KJIT],Yes my college is offer scholarship but have criteria the student have fully pass in semester then college is return the college fee.
981,KJ Institute of Engineering and Technology - [KJIT],"For scholarship, you have choice of Gov. scholarships and college also provide some options for certain circumstances."
981,KJ Institute of Engineering and Technology - [KJIT],"In our college so many types of scholarships like hostel scholarships, college fees return scholarships, government scholarships etc."
982,"Solamalai College of Engineering, Veerapanjan","In my surroundings this college was less fees and good environment. They supported timely for getting scholar ships , that scholarship was very useful that time for my tuition fees and exam fees. They gave scholarship form in timely"
982,"Solamalai College of Engineering, Veerapanjan",This college fee is low which is the reason why I should want to join this college. and they provided more scholarships also I got 7k per Anam scholarship. the providing scholarships based on marks in some departments are free in this college if we have a first graduation certificate.
982,"Solamalai College of Engineering, Veerapanjan",Yes.govt scholarship is available.in our college.first graduate also get some scholar ship in our college.schedules cast students almost get 80?of cost of tution fee.others who got selects via govt quota will get scholarship.
982,"Solamalai College of Engineering, Veerapanjan","Yes, scholarship is there, but i dont know about any loan facilities."
983,V V College of Engineering,The fee structure is very nominal and this is one of the main reasons I opted for this college as many other colleges in the same locality came up with a huge fee structure for the course I preferred mechanical Engineering which made my parents choose this college
983,V V College of Engineering,"Two types of fees is there 1. Management quota is the most fee, 2. The counseling fee is as per the government rate, Many scholarships are there so don't worry, The campus interview is only done, I got a job for a campus interview, and 30 companies are coming."
983,V V College of Engineering,"My fee structure is 100,000 for college fees and 19000 for bus fees based on your cutoff mark. I got my first graduate scholarship also. The college infrastructure is very nice and the library also has many books that are non-fictional and fictional."
983,V V College of Engineering,"I have not availed any scholarship from college so I have no broad idea on it but my class mates will avail Farmer Scholarship, Bank Educational Loan facility, Person doing his generations first education will be completely waived off his/her entire course fee."
984,SRM University Vadapalani Campus,I am an sc student from Andhra Pradesh itself I qualified through amcet exam and got admission in vit ap by cutoff ranks the amcet students tution fees for 2024 batch is 103000 and I am eligible for fees reimbursement and I got full fee reimbursement of 103000 some of my batch mates joined the college through viteee exam Category 2 their tution fee is around 300000
984,SRM University Vadapalani Campus,"The tuition fees are 70000 to 75000 and the ac fees will be collected separately the complete cost can come to 3 to 3.5 lacs at the end of the year, there are a lot of scholarships for the student's placements, and all have a lot of placements equal to 100% placements."
984,SRM University Vadapalani Campus,"I am in the final year of bachelor of business administration( 2021- 2024 batch) and if i talk about fee structure then in my perspective i feel that the fee is fair enough for the course i have choose . The total 3 year course fees for BBA in marketing was 2,15,000 which is affordable for a undergrad course."
984,SRM University Vadapalani Campus,"Cost of hr study in an autonomous college is very high. I would say it is not i. The affordable range of many family, but once afforded the scholarship is guaranteed. B.Com general scholarship and I didn't go with the campus interview cause i had other idea and reservation for work."
984,SRM University Vadapalani Campus,"Private universities often have high tuition fees, the fee structure is 2,50,000. Historically, the university had a decent tract in terms of placements, with students being recruited by reputable companies. SRM has collaborated with many international universities, providing opportunities for student exchange."
985,CMR Group of Institutions,150000 it is affordable the more u learn the benifits u'll get from this college better get from councelling or management is also good. Just focus on clear subjects time to time that's it iam giving 5star
985,CMR Group of Institutions,"Our college yearly fees is 100000 and the government fees remibursment will be around 35000. Jntu fee for first years is around 20000 And the 2,3,4 years around 10000 This the tution fee for year it will gradually increases year by year . Caution fees will be 10000 Registration fees for 5000 Admission fees will be around be 1000 Development and lab fees will be 10000 Library fees will be 5000 If the student is studied in government college in intermediate he can get full remibursment of college fees For sc/st also same fees structure"
985,CMR Group of Institutions,"I have paid 1Lakh per year as I joined as management student.The total fee is more than 5lakhs for the particular branch/course ECE.our college provide scholorships for SC,ST students.for registration they have particular fee at times as per the year of study.LIbrary fee is 10000."
985,CMR Group of Institutions,Firstly the yearly fee is 60000. But I got seat thought the councilling (PGECT) Exam. Coming to Admission fee it's 15000 per first year .. There is no other scholarships other than the government of Telangana. If you want the seat in management you will pay the 60000 per year
985,CMR Group of Institutions,Best college for computer allied branches and a huge campus with best infrastructure and wonderful labs . And quality classes rooms with fully digital and best canteen with reasonable rates and the college has bus facilities and also RTC services
986,Aryans Group of Colleges,Aryans Group of Colleges has always been passionate about offering monetary help to students who are willing to study but cannot afford the cost of education. Aryans Group of Colleges promotes education by offering various educational opportunities so that students can achieve their desired goals and aspirations. Various scholarships offered by Aryans Group of Colleges are mentioned below:
986,Aryans Group of Colleges,Check More: Aryans Group of Colleges Courses & Fees
986,Aryans Group of Colleges,Table of Content
986,Aryans Group of Colleges,Aryans Group of Colleges has established many “Aryans Scholarship Schemes” wherein scholarships are provided on Merit-cum-Means basis. The main aim of this scholarship scheme is to contribute for a brighter and literate India and to offer financial assistance to deserving students.
986,Aryans Group of Colleges,The courses covered under this scholarship scheme are as follows:
987,Graphic Era Hill University Bhimtal Campus - [GEHU],"Fee Structure (Yearly) Tuition Fee per Semester: ?55,125 ?57,881 ?60,775 ?70,000 (for specific eligibility criteria) Total Fee (Yearly Payment Option): Without Scholarship: ?75,050 to ?107,300 depending on the eligibility criteria. With 5% Discount for Yearly Payment: ?71,297 (for ?75,050) ?101,935 (for ?107,300) Additional Fees Examination Fee: ?7,000 Library Fee: ?3,500 Insurance Fee (per year): ?5,000 Students Welfare Fee: ?2,500 Sports Fee: ?1,000 One-Time Payable Fees: Admission Fee: ?5,000 Enrolment Fee: ?3,000 Caution Money (Refundable): ?3,000 Scholarship Details Scholarship for Girls Candidates: 10% additional on net tuition fee. Wards of Defence Personnel: 5% additional on net tuition fee. Diversity Scholarship: Available based on academic performance (e.g., 12th Agg. % or CUET %ile). Summary of Total Fees (Yearly Payment Option) Total Fees (with 5% Discount): Ranges from approximately ?71,297 to ?101,935 depending on eligibility and payment options."
987,Graphic Era Hill University Bhimtal Campus - [GEHU],"So basically the fees I pay for my course (BBA) is rupees 91100. It includes discount of being girl child, 12th percentage scholarship, domain scholarship ( if you belong to hill area). It varies from person to person for scholarship. The 12th percentage scholarship is started from 65 percent and goes upto 90+ with the difference of 5 like 65 to 70 percentage will get same discount. The highest fees is of B-tech course as the college is engeneering college. If anyone optes for hostel they have to pay 85000 for 1 year. You can pay acadmic fees semester or year wise. If you'll pay fees yearly you'll get some discount. The college provide placement offers and teach you well to crack interviews. It also provide internship to students."
987,Graphic Era Hill University Bhimtal Campus - [GEHU],"The year wise fees is 1.42 lakh I'm paying depends on semesters wise accordingly it will increase Tution fee - 38000 , library -1800 , examination fee- 3000 5% Half Yearly Concession on Net Tution Fee has been Subtracted from actual Tution 10% girls concession"
987,Graphic Era Hill University Bhimtal Campus - [GEHU],Yealy fess for regular student - 250000 Yearly fees for uttarakhand student- 180000 approx Other scholarship are also available according to your cuet percentage basis or your jee mains score basis and you 12th percentage basis
987,Graphic Era Hill University Bhimtal Campus - [GEHU],"Talking about yearly fees, so the fees of per year is 2,50,000 currently. And in the upcoming years it will may or may not be increasing. The university also offer's best placements offer's and also provides many kind of discount for SC/ST/OBC category. Talking about other batchmate course, so my batchmate is in BCA Which is having 75,000 per year. Overall... Best universities If I would prefer."
988,Phonics Group of Institutions - [PGI],"Yearly I pay 65,000 for my course fees and I am getting a 60,000 scholarship for the whole course. the fees and scholarships vary on the category, for general category students the fees will be the same but you'll not get a scholarship. For OBC, there will be the same fees as the general category but the 60,000 scholarship for the complete course will be received. On the other hand for the SC/ST category, you'll pay only 15,000-20,000 /Yearly and will not receive any scholarship"
988,Phonics Group of Institutions - [PGI],I m a local citizen of Uttarakhand so thats why i got scholarship so after that my 1st year fees is charged nearby 25k excluding registration fees. My Registration fees is charged 800rs before admission to book a seat . I doesn't take a hostel because it will be expensive . My college is in imlokhera roorke Phonics Group Of Institutions. I m from obc thats why my fees is 25k for sc/st the fees structure is nearby 13k for a whole year including 2 semester.
988,Phonics Group of Institutions - [PGI],The registration fee is Rs.800. My yearly fees for BBA is Rs.32000. Extra Rs.5500 are taken as uniform fee. Exam fee is Rs.2900 per semester. The charges for industrial visit varies from Rs.50-100. If scholarship is provided then total fee for a year is Rs.14000. The scholarship amount are same for all the categories but varies in different courses. The college provides average experienced faculties & a great but strict campus life. Carrying college identity card is compulsory. Any student can't enter the college premises without his or her ID Card.
988,Phonics Group of Institutions - [PGI],The tution fee of collage is 132000 per year both for hostel and tution fee.and only for tution fee is 65000. Schooler ship available for local students and north east students only .and now jharkhand students are also applicable for this
988,Phonics Group of Institutions - [PGI],"Here our college provide different varieties of fee structure. Most of got scholarship like girl and obc,sc and st category student but there bus fee same for all type of student.campus employee ment fine and here opportunity very less then other near colleges."
989,Vindhya Institute of Technology and Science - [VITS],The fees of college is good not very much fees The complete course cost me approx 1.5 lakh ruppees No schorship to me because I belong to general category No campus employment I have taken including job
989,Vindhya Institute of Technology and Science - [VITS],No if I am talking about the tuition fees and also tuition fees is very minimal they are just 50000 per year and 2 lakh per annum and increase policy of tuition fee is 10% per year and just college scholarship is available only for the OBC and STSC students
989,Vindhya Institute of Technology and Science - [VITS],Fees is the also good part of this college they are very many more fees in this college for engineering there is only 55000 per year and 2 lakh 20000 for the whole engineering you have to pay and yes scholarships are available only for OBC and STSC students
989,Vindhya Institute of Technology and Science - [VITS],"1) The policy of tution fees is about 15000 per year & regularity is must. 2) total cost is 27000 per year & every semester a scholarship form filled by us which cost 400 3)12000-10000 scholarship is provided by government, there is no financial aid 4) in campus I haven't undertaken employment"
989,Vindhya Institute of Technology and Science - [VITS],Tution fees is not increased and remains flat throughout the period of course completion. The fee structure is explained at the time of admission. Government scholarship is available as per the category. Collage also provides some scholarship to meritious students.
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],"Students who have been admitted through CAP and who belongs to any of the above minority communities and fulfilling the norms can apply for either State or National Minority Scholarship Schemes. However, these students will not get any kind of concession in fees at the time of admission and will have to make full payment of fees."
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],As i haven't opted any scholarship my fees is 148000 and obc category has around 84000. Other than govt scholarships colleges provides various private scholarships from ongc adani groups etc. which is better for open categories.
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],"Yearly fees for my course is 138000.I belong to EWS category and after receiving Scholarship my fees was 76613.In which tuition fees was 61388 and Development fees was 15225.Fees for OPEN category is 138000, SC/ST-0 rupees.There is compulsory medical insurance of 225 rupees . I was benefited from Rajashri Shahu Maharaj Scholarship provided by college.Above mentioned all fees is increasing on yearly basis."
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],In year 2022 the fees for first year was 1.38 lacs for open category and 77000/- for OBC category whereas for ST students it was 15000/- and for SC category student it is free. This includes tution fees and development fees. You'll have to pay 225/- medical fees. Fees for stationary will be taken separately. College fees has been increased in 2024 for first year i.e 1.48 lacs for open and 88000/- for obc
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],"Total fees for open category is 148000, and for sc,st it is 0 only insurance fees is there. The exam fees is 250 rupees per subject and we have to pay for stationary fees as well as bus transportation fees which is not necessary. Very good teaching staff as per the mechanical engineering branch is considered one with good cooperation from faculty as well as doubt solving"
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],"The annual course fees is nearly 90000 per year, as semester wise it is 45000 . There is no concession for SC,ST ,all have to pay the same fees . There is no system of Management Quota. The admission fees is 50000 and caution money is 10000 which is refundable. Lab fees and other fees are included in the semester fees. Now , you can obviously avail government scholarships such as Swami Vivekananda merit Scholarships if you have 60 percent throughout or you can go for nabanna scholarship. There is no scholarship from college end ."
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],Our college also approved Swami Vivekananda merit cum means scholarship(svmcm) Which give 60000 in every year if you qualify with 60 %marks.The college also help too make student credit card for financial problems.
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],Tuition fees increase in every 6 month around 4 to 5000 the complete cost of education including tuition service phase and other complicances in compulsory is charges is around 3 lakh 83 thausand... And the scholarships are svmcm
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],The fees are nominal and gets updated for every 4 year new session for B. Tech students apart from the fees the college also supports with the scholarship including the government and encourages to go for them if the student is found eligible.
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],Complete Cost of my BBA course is 1.5 lakh.There is neither scholarship program nor financial aid are available for student. Campus employment in this college is negligible.Very less companies come in the college.No grooming will be provided by faculty's.
992,Elitte College of Engineering - [ECE],"In the year 2021, the year of my admission it was 22000 per semester, but it has now increased as per my knowledge, but the fees are ligther comparing to other colleges in Kolkata. Swami Vivekananda scholarship is a good opportunity for bearing the fees."
992,Elitte College of Engineering - [ECE],Fees structure is Rs. 41000 at the time of admission and then each sem is Rs. 28000. West Bengal govt gave a scholarship i.e. called svmcm and anyone who have minimum 60% of marks in Diploma they can applied for the scholarship and can renew every year if they carried overall 60% marks in two semester.
992,Elitte College of Engineering - [ECE],"The total fees of this college is 300000.Many colleges offer scholarships based on academic achievements, talents, or specific criteria. It's advisable to check the college's official website or contact their financial aid office for detailed information on available scholarships and eligibility criteria. Additionally, external scholarship programs and grants can also contribute to funding your education. Most colleges provide campus job opportunities for students, ranging from library assistants to campus tour guides. These jobs can be a great way to earn some extra money while gaining valuable experience."
992,Elitte College of Engineering - [ECE],"Fees Structure are medium, per semester fees are 24000 and no other charges for included, Totally yearly any no other extra fees semester fees are fixed. No scholarships are provided or no campusing is provided."
992,Elitte College of Engineering - [ECE],"Every year admission fees will increase more than 10% over the previous year NTSE scholarship Swami Vivekananda scholarship UGC Merit IDFC BANK LOAN HDFC LOAN ICICI LOAN SBI LOAN TCS, Jhon crane, ITC, john deere,"
993,Siddhartha Institute of Technology and Sciences - [SITS],Bpharmacy year fee has 60000 it make payment in installments and we have tuition fee lab fee library fee also provided in this cource and scholarship also available to students it's helps to students of payment government provided half payment to stydent
993,Siddhartha Institute of Technology and Sciences - [SITS],Tution fee os affordable but the exam fee is much i think because its 2500 where in the first year we have less amount than this 2500 . I don't think so it is affordable for exam fee because for JNTUH it is less
993,Siddhartha Institute of Technology and Sciences - [SITS],In our college for JNTUH university having schlorship 35000 and student can pay 28000 Our college is atunoumus now the fee stucture of students their couses having different fee stucture for 1st years having 70000 of college fee only Our college provide palcements and our college gives stipends awarded for students .
993,Siddhartha Institute of Technology and Sciences - [SITS],1. The cost of study is ok because other colleges are taking more than one lakh fee. 2. The government will give you the scholarship according to their caste and I am studying 2nd year. Our seniors got some placements
993,Siddhartha Institute of Technology and Sciences - [SITS],As per jntu the fee is taken now the fee is 80k epass scholarship are applicable here management will inform everything fee some what high and recently the government said fee increases so that now the fee is 80
994,Institute of Technology & Management - [ITM],"The year wise fees of the btech biotechnology course will be 60,000. There should be a registration fees of rupees 150. There is a scholarship of biotechnology students for rupees 72000 which will help students to be stable financially."
994,Institute of Technology & Management - [ITM],"fees for btech biotechnology are like this tuition fees of 55000 per annum. examination fees of 6800 per annum. you get the UP government scholarship (only for students having domicile of state UP ) if you fulfil the eligibility criteria. this college is not approved for Bihar Student credit card loans (loans of up to 4lakh ). More likely you will not get any scholarship provided by NGOs or private companies, and no financial assistance from the Institute, they claim on their Instagram but on the ground they deny it."
